Skateboard Sprite Map Metadata
==============================

Grid size: 118x118
Sprite dimensions: 64x64 pixels
Total sprites: 13824
Rotation increment: 15 degrees

Sprite positions (x_y_z -> row,column):
180.0_45.0_150.0 -> 59,32
180.0_45.0_165.0 -> 59,33
180.0_45.0_180.0 -> 59,34
180.0_45.0_195.0 -> 59,35
180.0_45.0_210.0 -> 59,36
180.0_45.0_225.0 -> 59,37
180.0_45.0_240.0 -> 59,38
180.0_45.0_255.0 -> 59,39
180.0_45.0_270.0 -> 59,40
180.0_45.0_285.0 -> 59,41
180.0_45.0_300.0 -> 59,42
180.0_45.0_315.0 -> 59,43
180.0_45.0_330.0 -> 59,44
180.0_45.0_345.0 -> 59,45
180.0_60.0_0.0 -> 59,46
180.0_60.0_15.0 -> 59,47
180.0_60.0_30.0 -> 59,48
180.0_60.0_45.0 -> 59,49
180.0_60.0_60.0 -> 59,50
180.0_60.0_75.0 -> 59,51
180.0_60.0_90.0 -> 59,52
180.0_60.0_105.0 -> 59,53
180.0_60.0_120.0 -> 59,54
180.0_60.0_135.0 -> 59,55
180.0_60.0_150.0 -> 59,56
180.0_60.0_165.0 -> 59,57
180.0_60.0_180.0 -> 59,58
180.0_60.0_195.0 -> 59,59
180.0_60.0_210.0 -> 59,60
180.0_60.0_225.0 -> 59,61
180.0_60.0_240.0 -> 59,62
180.0_60.0_255.0 -> 59,63
180.0_60.0_270.0 -> 59,64
180.0_60.0_285.0 -> 59,65
180.0_60.0_300.0 -> 59,66
180.0_60.0_315.0 -> 59,67
180.0_60.0_330.0 -> 59,68
180.0_60.0_345.0 -> 59,69
180.0_75.0_0.0 -> 59,70
180.0_75.0_15.0 -> 59,71
180.0_75.0_30.0 -> 59,72
180.0_75.0_45.0 -> 59,73
180.0_75.0_60.0 -> 59,74
180.0_75.0_75.0 -> 59,75
180.0_75.0_90.0 -> 59,76
180.0_75.0_105.0 -> 59,77
180.0_75.0_120.0 -> 59,78
180.0_75.0_135.0 -> 59,79
180.0_75.0_150.0 -> 59,80
180.0_75.0_165.0 -> 59,81
180.0_75.0_180.0 -> 59,82
180.0_75.0_195.0 -> 59,83
180.0_75.0_210.0 -> 59,84
180.0_75.0_225.0 -> 59,85
180.0_75.0_240.0 -> 59,86
180.0_75.0_255.0 -> 59,87
180.0_75.0_270.0 -> 59,88
180.0_75.0_285.0 -> 59,89
180.0_75.0_300.0 -> 59,90
180.0_75.0_315.0 -> 59,91
180.0_75.0_330.0 -> 59,92
180.0_75.0_345.0 -> 59,93
180.0_90.0_0.0 -> 59,94
180.0_90.0_15.0 -> 59,95
180.0_90.0_30.0 -> 59,96
180.0_90.0_45.0 -> 59,97
180.0_90.0_60.0 -> 59,98
180.0_90.0_75.0 -> 59,99
180.0_90.0_90.0 -> 59,100
180.0_90.0_105.0 -> 59,101
180.0_90.0_120.0 -> 59,102
180.0_90.0_135.0 -> 59,103
180.0_90.0_150.0 -> 59,104
180.0_90.0_165.0 -> 59,105
180.0_90.0_180.0 -> 59,106
180.0_90.0_195.0 -> 59,107
180.0_90.0_210.0 -> 59,108
180.0_90.0_225.0 -> 59,109
180.0_90.0_240.0 -> 59,110
180.0_90.0_255.0 -> 59,111
180.0_90.0_270.0 -> 59,112
180.0_90.0_285.0 -> 59,113
180.0_90.0_300.0 -> 59,114
180.0_90.0_315.0 -> 59,115
180.0_90.0_330.0 -> 59,116
180.0_90.0_345.0 -> 59,117
180.0_105.0_0.0 -> 60,0
180.0_105.0_15.0 -> 60,1
180.0_105.0_30.0 -> 60,2
180.0_105.0_45.0 -> 60,3
180.0_105.0_60.0 -> 60,4
180.0_105.0_75.0 -> 60,5
180.0_105.0_90.0 -> 60,6
180.0_105.0_105.0 -> 60,7
180.0_105.0_120.0 -> 60,8
180.0_105.0_135.0 -> 60,9
180.0_105.0_150.0 -> 60,10
180.0_105.0_165.0 -> 60,11
180.0_105.0_180.0 -> 60,12
180.0_105.0_195.0 -> 60,13
180.0_105.0_210.0 -> 60,14
180.0_105.0_225.0 -> 60,15
180.0_105.0_240.0 -> 60,16
180.0_105.0_255.0 -> 60,17
180.0_105.0_270.0 -> 60,18
180.0_105.0_285.0 -> 60,19
180.0_105.0_300.0 -> 60,20
180.0_105.0_315.0 -> 60,21
180.0_105.0_330.0 -> 60,22
180.0_105.0_345.0 -> 60,23
180.0_120.0_0.0 -> 60,24
180.0_120.0_15.0 -> 60,25
180.0_120.0_30.0 -> 60,26
180.0_120.0_45.0 -> 60,27
180.0_120.0_60.0 -> 60,28
180.0_120.0_75.0 -> 60,29
180.0_120.0_90.0 -> 60,30
180.0_120.0_105.0 -> 60,31
180.0_120.0_120.0 -> 60,32
180.0_120.0_135.0 -> 60,33
180.0_120.0_150.0 -> 60,34
180.0_120.0_165.0 -> 60,35
180.0_120.0_180.0 -> 60,36
180.0_120.0_195.0 -> 60,37
180.0_120.0_210.0 -> 60,38
180.0_120.0_225.0 -> 60,39
180.0_120.0_240.0 -> 60,40
180.0_120.0_255.0 -> 60,41
180.0_120.0_270.0 -> 60,42
180.0_120.0_285.0 -> 60,43
180.0_120.0_300.0 -> 60,44
180.0_120.0_315.0 -> 60,45
180.0_120.0_330.0 -> 60,46
180.0_120.0_345.0 -> 60,47
180.0_135.0_0.0 -> 60,48
180.0_135.0_15.0 -> 60,49
180.0_135.0_30.0 -> 60,50
180.0_135.0_45.0 -> 60,51
180.0_135.0_60.0 -> 60,52
180.0_135.0_75.0 -> 60,53
180.0_135.0_90.0 -> 60,54
180.0_135.0_105.0 -> 60,55
180.0_135.0_120.0 -> 60,56
180.0_135.0_135.0 -> 60,57
180.0_135.0_150.0 -> 60,58
180.0_135.0_165.0 -> 60,59
180.0_135.0_180.0 -> 60,60
180.0_135.0_195.0 -> 60,61
180.0_135.0_210.0 -> 60,62
180.0_135.0_225.0 -> 60,63
180.0_135.0_240.0 -> 60,64
180.0_135.0_255.0 -> 60,65
180.0_135.0_270.0 -> 60,66
180.0_135.0_285.0 -> 60,67
180.0_135.0_300.0 -> 60,68
180.0_135.0_315.0 -> 60,69
180.0_135.0_330.0 -> 60,70
180.0_135.0_345.0 -> 60,71
180.0_150.0_0.0 -> 60,72
180.0_150.0_15.0 -> 60,73
180.0_150.0_30.0 -> 60,74
180.0_150.0_45.0 -> 60,75
180.0_150.0_60.0 -> 60,76
180.0_150.0_75.0 -> 60,77
180.0_150.0_90.0 -> 60,78
180.0_150.0_105.0 -> 60,79
180.0_150.0_120.0 -> 60,80
180.0_150.0_135.0 -> 60,81
180.0_150.0_150.0 -> 60,82
180.0_150.0_165.0 -> 60,83
180.0_150.0_180.0 -> 60,84
180.0_150.0_195.0 -> 60,85
180.0_150.0_210.0 -> 60,86
180.0_150.0_225.0 -> 60,87
180.0_150.0_240.0 -> 60,88
180.0_150.0_255.0 -> 60,89
180.0_150.0_270.0 -> 60,90
180.0_150.0_285.0 -> 60,91
180.0_150.0_300.0 -> 60,92
180.0_150.0_315.0 -> 60,93
180.0_150.0_330.0 -> 60,94
180.0_150.0_345.0 -> 60,95
180.0_165.0_0.0 -> 60,96
180.0_165.0_15.0 -> 60,97
180.0_165.0_30.0 -> 60,98
180.0_165.0_45.0 -> 60,99
180.0_165.0_60.0 -> 60,100
180.0_165.0_75.0 -> 60,101
180.0_165.0_90.0 -> 60,102
180.0_165.0_105.0 -> 60,103
180.0_165.0_120.0 -> 60,104
180.0_165.0_135.0 -> 60,105
180.0_165.0_150.0 -> 60,106
180.0_165.0_165.0 -> 60,107
180.0_165.0_180.0 -> 60,108
180.0_165.0_195.0 -> 60,109
180.0_165.0_210.0 -> 60,110
180.0_165.0_225.0 -> 60,111
180.0_165.0_240.0 -> 60,112
180.0_165.0_255.0 -> 60,113
180.0_165.0_270.0 -> 60,114
180.0_165.0_285.0 -> 60,115
180.0_165.0_300.0 -> 60,116
180.0_165.0_315.0 -> 60,117
180.0_165.0_330.0 -> 61,0
180.0_165.0_345.0 -> 61,1
180.0_180.0_0.0 -> 61,2
180.0_180.0_15.0 -> 61,3
180.0_180.0_30.0 -> 61,4
180.0_180.0_45.0 -> 61,5
180.0_180.0_60.0 -> 61,6
180.0_180.0_75.0 -> 61,7
180.0_180.0_90.0 -> 61,8
180.0_180.0_105.0 -> 61,9
180.0_180.0_120.0 -> 61,10
180.0_180.0_135.0 -> 61,11
180.0_180.0_150.0 -> 61,12
180.0_180.0_165.0 -> 61,13
180.0_180.0_180.0 -> 61,14
180.0_180.0_195.0 -> 61,15
180.0_180.0_210.0 -> 61,16
180.0_180.0_225.0 -> 61,17
180.0_180.0_240.0 -> 61,18
180.0_180.0_255.0 -> 61,19
180.0_180.0_270.0 -> 61,20
180.0_180.0_285.0 -> 61,21
180.0_180.0_300.0 -> 61,22
180.0_180.0_315.0 -> 61,23
180.0_180.0_330.0 -> 61,24
180.0_180.0_345.0 -> 61,25
180.0_195.0_0.0 -> 61,26
180.0_195.0_15.0 -> 61,27
180.0_195.0_30.0 -> 61,28
180.0_195.0_45.0 -> 61,29
180.0_195.0_60.0 -> 61,30
180.0_195.0_75.0 -> 61,31
180.0_195.0_90.0 -> 61,32
180.0_195.0_105.0 -> 61,33
180.0_195.0_120.0 -> 61,34
180.0_195.0_135.0 -> 61,35
180.0_195.0_150.0 -> 61,36
180.0_195.0_165.0 -> 61,37
180.0_195.0_180.0 -> 61,38
180.0_195.0_195.0 -> 61,39
180.0_195.0_210.0 -> 61,40
180.0_195.0_225.0 -> 61,41
180.0_195.0_240.0 -> 61,42
180.0_195.0_255.0 -> 61,43
180.0_195.0_270.0 -> 61,44
180.0_195.0_285.0 -> 61,45
180.0_195.0_300.0 -> 61,46
180.0_195.0_315.0 -> 61,47
180.0_195.0_330.0 -> 61,48
180.0_195.0_345.0 -> 61,49
180.0_210.0_0.0 -> 61,50
180.0_210.0_15.0 -> 61,51
180.0_210.0_30.0 -> 61,52
180.0_210.0_45.0 -> 61,53
180.0_210.0_60.0 -> 61,54
180.0_210.0_75.0 -> 61,55
180.0_210.0_90.0 -> 61,56
180.0_210.0_105.0 -> 61,57
180.0_210.0_120.0 -> 61,58
180.0_210.0_135.0 -> 61,59
180.0_210.0_150.0 -> 61,60
180.0_210.0_165.0 -> 61,61
180.0_210.0_180.0 -> 61,62
180.0_210.0_195.0 -> 61,63
180.0_210.0_210.0 -> 61,64
180.0_210.0_225.0 -> 61,65
180.0_210.0_240.0 -> 61,66
180.0_210.0_255.0 -> 61,67
180.0_210.0_270.0 -> 61,68
180.0_210.0_285.0 -> 61,69
180.0_210.0_300.0 -> 61,70
180.0_210.0_315.0 -> 61,71
180.0_210.0_330.0 -> 61,72
180.0_210.0_345.0 -> 61,73
180.0_225.0_0.0 -> 61,74
180.0_225.0_15.0 -> 61,75
180.0_225.0_30.0 -> 61,76
180.0_225.0_45.0 -> 61,77
180.0_225.0_60.0 -> 61,78
180.0_225.0_75.0 -> 61,79
180.0_225.0_90.0 -> 61,80
180.0_225.0_105.0 -> 61,81
180.0_225.0_120.0 -> 61,82
180.0_225.0_135.0 -> 61,83
180.0_225.0_150.0 -> 61,84
180.0_225.0_165.0 -> 61,85
180.0_225.0_180.0 -> 61,86
180.0_225.0_195.0 -> 61,87
180.0_225.0_210.0 -> 61,88
180.0_225.0_225.0 -> 61,89
180.0_225.0_240.0 -> 61,90
180.0_225.0_255.0 -> 61,91
180.0_225.0_270.0 -> 61,92
180.0_225.0_285.0 -> 61,93
180.0_225.0_300.0 -> 61,94
180.0_225.0_315.0 -> 61,95
180.0_225.0_330.0 -> 61,96
180.0_225.0_345.0 -> 61,97
180.0_240.0_0.0 -> 61,98
180.0_240.0_15.0 -> 61,99
180.0_240.0_30.0 -> 61,100
180.0_240.0_45.0 -> 61,101
180.0_240.0_60.0 -> 61,102
180.0_240.0_75.0 -> 61,103
180.0_240.0_90.0 -> 61,104
180.0_240.0_105.0 -> 61,105
180.0_240.0_120.0 -> 61,106
180.0_240.0_135.0 -> 61,107
180.0_240.0_150.0 -> 61,108
180.0_240.0_165.0 -> 61,109
180.0_240.0_180.0 -> 61,110
180.0_240.0_195.0 -> 61,111
180.0_240.0_210.0 -> 61,112
180.0_240.0_225.0 -> 61,113
180.0_240.0_240.0 -> 61,114
180.0_240.0_255.0 -> 61,115
180.0_240.0_270.0 -> 61,116
180.0_240.0_285.0 -> 61,117
180.0_240.0_300.0 -> 62,0
180.0_240.0_315.0 -> 62,1
180.0_240.0_330.0 -> 62,2
180.0_240.0_345.0 -> 62,3
180.0_255.0_0.0 -> 62,4
180.0_255.0_15.0 -> 62,5
180.0_255.0_30.0 -> 62,6
180.0_255.0_45.0 -> 62,7
180.0_255.0_60.0 -> 62,8
180.0_255.0_75.0 -> 62,9
180.0_255.0_90.0 -> 62,10
180.0_255.0_105.0 -> 62,11
180.0_255.0_120.0 -> 62,12
180.0_255.0_135.0 -> 62,13
180.0_255.0_150.0 -> 62,14
180.0_255.0_165.0 -> 62,15
180.0_255.0_180.0 -> 62,16
180.0_255.0_195.0 -> 62,17
180.0_255.0_210.0 -> 62,18
180.0_255.0_225.0 -> 62,19
180.0_255.0_240.0 -> 62,20
180.0_255.0_255.0 -> 62,21
180.0_255.0_270.0 -> 62,22
180.0_255.0_285.0 -> 62,23
180.0_255.0_300.0 -> 62,24
180.0_255.0_315.0 -> 62,25
180.0_255.0_330.0 -> 62,26
180.0_255.0_345.0 -> 62,27
180.0_270.0_0.0 -> 62,28
180.0_270.0_15.0 -> 62,29
180.0_270.0_30.0 -> 62,30
180.0_270.0_45.0 -> 62,31
180.0_270.0_60.0 -> 62,32
180.0_270.0_75.0 -> 62,33
180.0_270.0_90.0 -> 62,34
180.0_270.0_105.0 -> 62,35
180.0_270.0_120.0 -> 62,36
180.0_270.0_135.0 -> 62,37
180.0_270.0_150.0 -> 62,38
180.0_270.0_165.0 -> 62,39
180.0_270.0_180.0 -> 62,40
180.0_270.0_195.0 -> 62,41
180.0_270.0_210.0 -> 62,42
180.0_270.0_225.0 -> 62,43
180.0_270.0_240.0 -> 62,44
180.0_270.0_255.0 -> 62,45
180.0_270.0_270.0 -> 62,46
180.0_270.0_285.0 -> 62,47
180.0_270.0_300.0 -> 62,48
180.0_270.0_315.0 -> 62,49
180.0_270.0_330.0 -> 62,50
180.0_270.0_345.0 -> 62,51
180.0_285.0_0.0 -> 62,52
180.0_285.0_15.0 -> 62,53
180.0_285.0_30.0 -> 62,54
180.0_285.0_45.0 -> 62,55
180.0_285.0_60.0 -> 62,56
180.0_285.0_75.0 -> 62,57
180.0_285.0_90.0 -> 62,58
180.0_285.0_105.0 -> 62,59
180.0_285.0_120.0 -> 62,60
180.0_285.0_135.0 -> 62,61
180.0_285.0_150.0 -> 62,62
180.0_285.0_165.0 -> 62,63
180.0_285.0_180.0 -> 62,64
180.0_285.0_195.0 -> 62,65
180.0_285.0_210.0 -> 62,66
180.0_285.0_225.0 -> 62,67
180.0_285.0_240.0 -> 62,68
180.0_285.0_255.0 -> 62,69
180.0_285.0_270.0 -> 62,70
180.0_285.0_285.0 -> 62,71
180.0_285.0_300.0 -> 62,72
180.0_285.0_315.0 -> 62,73
180.0_285.0_330.0 -> 62,74
180.0_285.0_345.0 -> 62,75
180.0_300.0_0.0 -> 62,76
180.0_300.0_15.0 -> 62,77
180.0_300.0_30.0 -> 62,78
180.0_300.0_45.0 -> 62,79
180.0_300.0_60.0 -> 62,80
180.0_300.0_75.0 -> 62,81
180.0_300.0_90.0 -> 62,82
180.0_300.0_105.0 -> 62,83
180.0_300.0_120.0 -> 62,84
180.0_300.0_135.0 -> 62,85
180.0_300.0_150.0 -> 62,86
180.0_300.0_165.0 -> 62,87
180.0_300.0_180.0 -> 62,88
180.0_300.0_195.0 -> 62,89
180.0_300.0_210.0 -> 62,90
180.0_300.0_225.0 -> 62,91
180.0_300.0_240.0 -> 62,92
180.0_300.0_255.0 -> 62,93
180.0_300.0_270.0 -> 62,94
180.0_300.0_285.0 -> 62,95
180.0_300.0_300.0 -> 62,96
180.0_300.0_315.0 -> 62,97
180.0_300.0_330.0 -> 62,98
180.0_300.0_345.0 -> 62,99
180.0_315.0_0.0 -> 62,100
180.0_315.0_15.0 -> 62,101
180.0_315.0_30.0 -> 62,102
180.0_315.0_45.0 -> 62,103
180.0_315.0_60.0 -> 62,104
180.0_315.0_75.0 -> 62,105
180.0_315.0_90.0 -> 62,106
180.0_315.0_105.0 -> 62,107
180.0_315.0_120.0 -> 62,108
180.0_315.0_135.0 -> 62,109
180.0_315.0_150.0 -> 62,110
180.0_315.0_165.0 -> 62,111
180.0_315.0_180.0 -> 62,112
180.0_315.0_195.0 -> 62,113
180.0_315.0_210.0 -> 62,114
180.0_315.0_225.0 -> 62,115
180.0_315.0_240.0 -> 62,116
180.0_315.0_255.0 -> 62,117
180.0_315.0_270.0 -> 63,0
180.0_315.0_285.0 -> 63,1
180.0_315.0_300.0 -> 63,2
180.0_315.0_315.0 -> 63,3
180.0_315.0_330.0 -> 63,4
180.0_315.0_345.0 -> 63,5
180.0_330.0_0.0 -> 63,6
180.0_330.0_15.0 -> 63,7
180.0_330.0_30.0 -> 63,8
180.0_330.0_45.0 -> 63,9
180.0_330.0_60.0 -> 63,10
180.0_330.0_75.0 -> 63,11
180.0_330.0_90.0 -> 63,12
180.0_330.0_105.0 -> 63,13
180.0_330.0_120.0 -> 63,14
180.0_330.0_135.0 -> 63,15
180.0_330.0_150.0 -> 63,16
180.0_330.0_165.0 -> 63,17
180.0_330.0_180.0 -> 63,18
180.0_330.0_195.0 -> 63,19
180.0_330.0_210.0 -> 63,20
180.0_330.0_225.0 -> 63,21
180.0_330.0_240.0 -> 63,22
180.0_330.0_255.0 -> 63,23
180.0_330.0_270.0 -> 63,24
180.0_330.0_285.0 -> 63,25
180.0_330.0_300.0 -> 63,26
180.0_330.0_315.0 -> 63,27
180.0_330.0_330.0 -> 63,28
180.0_330.0_345.0 -> 63,29
180.0_345.0_0.0 -> 63,30
180.0_345.0_15.0 -> 63,31
180.0_345.0_30.0 -> 63,32
180.0_345.0_45.0 -> 63,33
180.0_345.0_60.0 -> 63,34
180.0_345.0_75.0 -> 63,35
180.0_345.0_90.0 -> 63,36
180.0_345.0_105.0 -> 63,37
180.0_345.0_120.0 -> 63,38
180.0_345.0_135.0 -> 63,39
180.0_345.0_150.0 -> 63,40
180.0_345.0_165.0 -> 63,41
180.0_345.0_180.0 -> 63,42
180.0_345.0_195.0 -> 63,43
180.0_345.0_210.0 -> 63,44
180.0_345.0_225.0 -> 63,45
180.0_345.0_240.0 -> 63,46
180.0_345.0_255.0 -> 63,47
180.0_345.0_270.0 -> 63,48
180.0_345.0_285.0 -> 63,49
180.0_345.0_300.0 -> 63,50
180.0_345.0_315.0 -> 63,51
180.0_345.0_330.0 -> 63,52
180.0_345.0_345.0 -> 63,53
195.0_0.0_0.0 -> 63,54
195.0_0.0_15.0 -> 63,55
195.0_0.0_30.0 -> 63,56
195.0_0.0_45.0 -> 63,57
195.0_0.0_60.0 -> 63,58
195.0_0.0_75.0 -> 63,59
195.0_0.0_90.0 -> 63,60
195.0_0.0_105.0 -> 63,61
195.0_0.0_120.0 -> 63,62
195.0_0.0_135.0 -> 63,63
195.0_0.0_150.0 -> 63,64
195.0_0.0_165.0 -> 63,65
195.0_0.0_180.0 -> 63,66
195.0_0.0_195.0 -> 63,67
195.0_0.0_210.0 -> 63,68
195.0_0.0_225.0 -> 63,69
195.0_0.0_240.0 -> 63,70
195.0_0.0_255.0 -> 63,71
195.0_0.0_270.0 -> 63,72
195.0_0.0_285.0 -> 63,73
195.0_0.0_300.0 -> 63,74
195.0_0.0_315.0 -> 63,75
195.0_0.0_330.0 -> 63,76
195.0_0.0_345.0 -> 63,77
195.0_15.0_0.0 -> 63,78
195.0_15.0_15.0 -> 63,79
195.0_15.0_30.0 -> 63,80
195.0_15.0_45.0 -> 63,81
195.0_15.0_60.0 -> 63,82
195.0_15.0_75.0 -> 63,83
195.0_15.0_90.0 -> 63,84
195.0_15.0_105.0 -> 63,85
195.0_15.0_120.0 -> 63,86
195.0_15.0_135.0 -> 63,87
195.0_15.0_150.0 -> 63,88
195.0_15.0_165.0 -> 63,89
195.0_15.0_180.0 -> 63,90
195.0_15.0_195.0 -> 63,91
195.0_15.0_210.0 -> 63,92
195.0_15.0_225.0 -> 63,93
195.0_15.0_240.0 -> 63,94
195.0_15.0_255.0 -> 63,95
195.0_15.0_270.0 -> 63,96
195.0_15.0_285.0 -> 63,97
195.0_15.0_300.0 -> 63,98
195.0_15.0_315.0 -> 63,99
195.0_15.0_330.0 -> 63,100
195.0_15.0_345.0 -> 63,101
195.0_30.0_0.0 -> 63,102
195.0_30.0_15.0 -> 63,103
195.0_30.0_30.0 -> 63,104
195.0_30.0_45.0 -> 63,105
195.0_30.0_60.0 -> 63,106
195.0_30.0_75.0 -> 63,107
195.0_30.0_90.0 -> 63,108
195.0_30.0_105.0 -> 63,109
195.0_30.0_120.0 -> 63,110
195.0_30.0_135.0 -> 63,111
195.0_30.0_150.0 -> 63,112
195.0_30.0_165.0 -> 63,113
195.0_30.0_180.0 -> 63,114
195.0_30.0_195.0 -> 63,115
195.0_30.0_210.0 -> 63,116
195.0_30.0_225.0 -> 63,117
195.0_30.0_240.0 -> 64,0
195.0_30.0_255.0 -> 64,1
195.0_30.0_270.0 -> 64,2
195.0_30.0_285.0 -> 64,3
195.0_30.0_300.0 -> 64,4
195.0_30.0_315.0 -> 64,5
195.0_30.0_330.0 -> 64,6
195.0_30.0_345.0 -> 64,7
195.0_45.0_0.0 -> 64,8
195.0_45.0_15.0 -> 64,9
195.0_45.0_30.0 -> 64,10
195.0_45.0_45.0 -> 64,11
195.0_45.0_60.0 -> 64,12
195.0_45.0_75.0 -> 64,13
195.0_45.0_90.0 -> 64,14
195.0_45.0_105.0 -> 64,15
195.0_45.0_120.0 -> 64,16
195.0_45.0_135.0 -> 64,17
195.0_45.0_150.0 -> 64,18
195.0_45.0_165.0 -> 64,19
195.0_45.0_180.0 -> 64,20
195.0_45.0_195.0 -> 64,21
195.0_45.0_210.0 -> 64,22
195.0_45.0_225.0 -> 64,23
195.0_45.0_240.0 -> 64,24
195.0_45.0_255.0 -> 64,25
195.0_45.0_270.0 -> 64,26
195.0_45.0_285.0 -> 64,27
195.0_45.0_300.0 -> 64,28
195.0_45.0_315.0 -> 64,29
195.0_45.0_330.0 -> 64,30
195.0_45.0_345.0 -> 64,31
195.0_60.0_0.0 -> 64,32
195.0_60.0_15.0 -> 64,33
195.0_60.0_30.0 -> 64,34
195.0_60.0_45.0 -> 64,35
195.0_60.0_60.0 -> 64,36
195.0_60.0_75.0 -> 64,37
195.0_60.0_90.0 -> 64,38
195.0_60.0_105.0 -> 64,39
195.0_60.0_120.0 -> 64,40
195.0_60.0_135.0 -> 64,41
195.0_60.0_150.0 -> 64,42
195.0_60.0_165.0 -> 64,43
195.0_60.0_180.0 -> 64,44
195.0_60.0_195.0 -> 64,45
195.0_60.0_210.0 -> 64,46
195.0_60.0_225.0 -> 64,47
195.0_60.0_240.0 -> 64,48
195.0_60.0_255.0 -> 64,49
195.0_60.0_270.0 -> 64,50
195.0_60.0_285.0 -> 64,51
195.0_60.0_300.0 -> 64,52
195.0_60.0_315.0 -> 64,53
195.0_60.0_330.0 -> 64,54
195.0_60.0_345.0 -> 64,55
195.0_75.0_0.0 -> 64,56
195.0_75.0_15.0 -> 64,57
195.0_75.0_30.0 -> 64,58
195.0_75.0_45.0 -> 64,59
195.0_75.0_60.0 -> 64,60
195.0_75.0_75.0 -> 64,61
195.0_75.0_90.0 -> 64,62
195.0_75.0_105.0 -> 64,63
195.0_75.0_120.0 -> 64,64
195.0_75.0_135.0 -> 64,65
195.0_75.0_150.0 -> 64,66
195.0_75.0_165.0 -> 64,67
195.0_75.0_180.0 -> 64,68
195.0_75.0_195.0 -> 64,69
195.0_75.0_210.0 -> 64,70
195.0_75.0_225.0 -> 64,71
195.0_75.0_240.0 -> 64,72
195.0_75.0_255.0 -> 64,73
195.0_75.0_270.0 -> 64,74
195.0_75.0_285.0 -> 64,75
195.0_75.0_300.0 -> 64,76
195.0_75.0_315.0 -> 64,77
195.0_75.0_330.0 -> 64,78
195.0_75.0_345.0 -> 64,79
195.0_90.0_0.0 -> 64,80
195.0_90.0_15.0 -> 64,81
195.0_90.0_30.0 -> 64,82
195.0_90.0_45.0 -> 64,83
195.0_90.0_60.0 -> 64,84
195.0_90.0_75.0 -> 64,85
195.0_90.0_90.0 -> 64,86
195.0_90.0_105.0 -> 64,87
195.0_90.0_120.0 -> 64,88
195.0_90.0_135.0 -> 64,89
195.0_90.0_150.0 -> 64,90
195.0_90.0_165.0 -> 64,91
195.0_90.0_180.0 -> 64,92
195.0_90.0_195.0 -> 64,93
195.0_90.0_210.0 -> 64,94
195.0_90.0_225.0 -> 64,95
195.0_90.0_240.0 -> 64,96
195.0_90.0_255.0 -> 64,97
195.0_90.0_270.0 -> 64,98
195.0_90.0_285.0 -> 64,99
195.0_90.0_300.0 -> 64,100
195.0_90.0_315.0 -> 64,101
195.0_90.0_330.0 -> 64,102
195.0_90.0_345.0 -> 64,103
195.0_105.0_0.0 -> 64,104
195.0_105.0_15.0 -> 64,105
195.0_105.0_30.0 -> 64,106
195.0_105.0_45.0 -> 64,107
195.0_105.0_60.0 -> 64,108
195.0_105.0_75.0 -> 64,109
195.0_105.0_90.0 -> 64,110
195.0_105.0_105.0 -> 64,111
195.0_105.0_120.0 -> 64,112
195.0_105.0_135.0 -> 64,113
195.0_105.0_150.0 -> 64,114
195.0_105.0_165.0 -> 64,115
195.0_105.0_180.0 -> 64,116
195.0_105.0_195.0 -> 64,117
195.0_105.0_210.0 -> 65,0
195.0_105.0_225.0 -> 65,1
195.0_105.0_240.0 -> 65,2
195.0_105.0_255.0 -> 65,3
195.0_105.0_270.0 -> 65,4
195.0_105.0_285.0 -> 65,5
195.0_105.0_300.0 -> 65,6
195.0_105.0_315.0 -> 65,7
195.0_105.0_330.0 -> 65,8
195.0_105.0_345.0 -> 65,9
195.0_120.0_0.0 -> 65,10
195.0_120.0_15.0 -> 65,11
195.0_120.0_30.0 -> 65,12
195.0_120.0_45.0 -> 65,13
195.0_120.0_60.0 -> 65,14
195.0_120.0_75.0 -> 65,15
195.0_120.0_90.0 -> 65,16
195.0_120.0_105.0 -> 65,17
195.0_120.0_120.0 -> 65,18
195.0_120.0_135.0 -> 65,19
195.0_120.0_150.0 -> 65,20
195.0_120.0_165.0 -> 65,21
195.0_120.0_180.0 -> 65,22
195.0_120.0_195.0 -> 65,23
195.0_120.0_210.0 -> 65,24
195.0_120.0_225.0 -> 65,25
195.0_120.0_240.0 -> 65,26
195.0_120.0_255.0 -> 65,27
195.0_120.0_270.0 -> 65,28
195.0_120.0_285.0 -> 65,29
195.0_120.0_300.0 -> 65,30
195.0_120.0_315.0 -> 65,31
195.0_120.0_330.0 -> 65,32
195.0_120.0_345.0 -> 65,33
195.0_135.0_0.0 -> 65,34
195.0_135.0_15.0 -> 65,35
195.0_135.0_30.0 -> 65,36
195.0_135.0_45.0 -> 65,37
195.0_135.0_60.0 -> 65,38
195.0_135.0_75.0 -> 65,39
195.0_135.0_90.0 -> 65,40
195.0_135.0_105.0 -> 65,41
195.0_135.0_120.0 -> 65,42
195.0_135.0_135.0 -> 65,43
195.0_135.0_150.0 -> 65,44
195.0_135.0_165.0 -> 65,45
195.0_135.0_180.0 -> 65,46
195.0_135.0_195.0 -> 65,47
195.0_135.0_210.0 -> 65,48
195.0_135.0_225.0 -> 65,49
195.0_135.0_240.0 -> 65,50
195.0_135.0_255.0 -> 65,51
195.0_135.0_270.0 -> 65,52
195.0_135.0_285.0 -> 65,53
195.0_135.0_300.0 -> 65,54
195.0_135.0_315.0 -> 65,55
